CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
17073492000148,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SABESPREV ESTRATÉGIA RV,FI,Ações,Ações Livre,1
17073538000129,,,,,3
17080119000114,,,,,3
17086161000142,,,,,3
17086209000112,,,,,3
17087932000116,,,,,3
17092251000146,,,,,3
17092258000168,,,,,3
17093075000167,,,,,3
17093299000179,,,,,3
17094106000102,,,,,3
17094929000120,,,,,3
17095784000181,,,,,3
17098803000123,,,,,3
17102710000125,,,,,3
17103058000163,,,,,3
17116228000144,,,,,3
17116243000192,,,,,0
17118849000167,,,,,3
17133677000109,,,,,3
17134173000103,,,,,3
17136316000108,,,,,3
17136435000160,,,,,1
17136453000142,,,,,3
17136919000100,,,,,3
17136936000147,,,,,3
17136997000104,,,,,3
17137279000152,,,,,3
17137326000168,,,,,3
17137519000119,,,,,1
17137576000106,,,,,3
17137586000133,,,,,3
17137984000150,,,,,0
17138011000135,,,,,3
17138135000110,,,,,3
17138170000130,,,,,3
17138202000105,,,,,3
17138211000198,,,,,0
17138217000165,,,,,0
17138263000164,,,,,1
17138332000130,,,,,3
17138338000107,,,,,3
17138356000199,,,,,3
17138452000137,,,,,0
17138466000150,,,,,3
17138471000163,,,,,0
17138474000105,,,,,3
17138500000197,,,,,3
17138508000153,,,,,3
17139705000197,,,,,3
17139709000175,,,,,3
17143743000113,,,,,3
17143792000156,,,,,3
17150297000174,ANGRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,3
17155131000140,,,,,3
17155231000177,,,,,3
17157131000180,,,,,3
17158462000134,,,,,3
17161733000100,,,,,3
17161741000157,,,,,3
17161965000169,,,,,3
17162002000180,,,,,3
17162816000114,,,,,3
17164789000119,,,,,3
17164804000129,,,,,3
17188325000142,,,,,3
17188337000177,,,,,3
17198253000114,,,,,3
17198361000197,PLATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FI,Multimercado,FIDC Outros,3
17199348000152,,,,,3
17199355000154,,,,,3
17200263000147,,,,,3
17200301000161,,,,,1
17207525000103,,,,,3
17209706000160,,,,,3
17209709000102,,,,,3
17209712000118,,,,,2
17214959000122,,,,,3
17225793000140,,,,,3
17247748000196,,,,,3
17247835000143,,,,,3
17248340000139,,,,,3
17249191000122,,,,,3
17249227000178,,,,,3
17249303000145,,,,,2
17251743000137,,,,,3
17253828000154,,,,,3
17253869000140,,,,,3
17253889000111,MANAGER CANVAS ENDURO II FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,FI,Multimercado,Multimercados Macro,3
17254017000178,,,,,3
17254044000140,,,,,2
17254088000170,,,,,3
17254903000100,,,,,3
17256290000131,,,,,3
17263174000140,,,,,3
17284948000119,,,,,3
17285066000178,,,,,3
17285268000110,,,,,3
17294874000100,,,,,1
17298880000127,,,,,3
17301119000105,,,,,3
17301225000180,,,,,3
17301226000125,,,,,3
17301236000160,,,,,3
17301245000151,,,,,3
17301256000131,,,,,3
17302010000184,,,,,3
17311518000149,,,,,3
17320430000193,,,,,3
17320511000193,,,,,0
17322725000107,,,,,2
17322741000191,,,,,0
17325385000160,,,,,3
17327620000132,,,,,3
17329451000170,,,,,3
17329456000100,,,,,3
17329479000107,,,,,3
17329486000109,,,,,3
17329489000142,,,,,3
17329581000102,,,,,3
17329627000193,,,,,3
17329638000173,,,,,3
17329642000131,,,,,3
17329651000122,,,,,3
17329652000177,,,,,1
17329674000137,,,,,3
17329683000128,,,,,3
17329686000161,,,,,1
17329695000152,,,,,3
17329703000160,,,,,3
17329718000129,,,,,3
17329720000106,,,,,3
17329727000110,,,,,3
17329735000166,,,,,3
17329742000168,,,,,3
17329745000100,,,,,3
17329754000192,,,,,0
17329762000139,,,,,3
17329765000172,,,,,3
17329778000141,,,,,3
17329785000143,,,,,3
17330191000152,,,,,3
17330299000145,,,,,3
17332083000119,,,,,3
17334155000167,,,,,0
17335641000108,,,,,3
17335645000188,,,,,3
17335646000122,,,,,3
17339084000195,,,,,3
17340337000140,,,,,0
17340392000130,,,,,3
17340462000150,,,,,3
17342214000149,,,,,3
17342222000195,,,,,3
17342261000192,,,,,1
17342780000150,,,,,3
17344610000105,,,,,3
17344660000192,,,,,3
17365210000186,,,,,3
17373839000178,,,,,3
17373841000147,,,,,3
17381743000151,,,,,3
17391771000150,,,,,3
17397125000108,,,,,3
17397315000117,,,,,3
17397804000179,,,,,3
17400234000129,,,,,3
17400251000166,,,,,3
17404144000106,,,,,3
17405626000180,,,,,3
17405631000193,,,,,3
17405933000161,,,,,3
17408524000119,,,,,3
17410191000162,,,,,3
17412138000109,,,,,0
17412175000109,,,,,3
17412182000100,,,,,3
17412371000183,,,,,3
17412375000161,,,,,3
17412394000198,,,,,1
17412436000190,,,,,3
17412448000115,,,,,3
17412460000120,,,,,3
17412467000141,,,,,3
17412472000154,,,,,3
17412528000170,,,,,3
17412532000139,,,,,3
17412535000172,,,,,3
17412543000119,,,,,0
17412584000105,,,,,3
17412591000107,,,,,3
17412601000104,,,,,3
17413636000168,,,,,3
17413639000100,,,,,3
17413812000161,,,,,3
17413818000139,,,,,3
17414721000140,,,,,3
17415488000110,,,,,3
17417026000132,,,,,3
17417511000106,POSITIVO I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP IE LP,FI,Multimercado,Multimercados Invest. no Exterior,0
17419592000183,,,,,3
17419637000110,,,,,0
17419784000190,,,,,3
17420032000149,,,,,3
17420042000184,,,,,3
17420054000109,,,,,3
17420064000144,,,,,3
17420088000101,,,,,3
17420140000111,,,,,3
17420249000159,,,,,0
17420899000102,,,,,3
17421951000137,,,,,3
17423287000165,,,,,3
17425221000104,,,,,3
17429959000140,,,,,3
17431816000172,,,,,3
17433039000103,,,,,3
17433286000100,,,,,3
17435331000157,,,,,3
17439235000187,,,,,3
17441628000125,,,,,3
17441634000182,,,,,3
17447468000121,,,,,3
17453712000169,,,,,3
17453850000148,,,,,0
17454259000105,,,,,3
17455369000191,,,,,2
17472972000181,,,,,3
17488482000173,,,,,1
17488514000130,,,,,3
17488570000175,,,,,3
17488659000131,,,,,3
17488691000117,,,,,3
17488700000170,,,,,3
17488970000180,,,,,3
17488983000150,,,,,3
17489000000108,,,,,3
17489019000146,,,,,0
17489031000150,,,,,3
17489083000127,,,,,3
17489090000129,,,,,3
17489100000126,,,,,3
17489106000101,,,,,3
17490421000140,,,,,3
17490440000177,,,,,3
17490583000189,,,,,3
17490597000100,,,,,3
17502869000137,,,,,2
17502937000168,,,,,0
17503172000180,,,,,3
17511604000103,,,,,0
17517204000105,,,,,3
17517216000121,,,,,3
17517231000170,,,,,3
17517250000104,,,,,3
17517260000131,,,,,3
17517268000106,,,,,3
17517276000144,,,,,3
17517290000148,,,,,3
17517302000134,,,,,3
17517310000180,,,,,3
17517318000147,,,,,3
17517325000149,,,,,3
17517337000173,,,,,3
17517351000177,,,,,3
17517359000133,,,,,3
17517366000135,,,,,3
17517372000192,,,,,3
17517380000139,,,,,0
17517402000160,,,,,3
17517407000193,,,,,0
17517529000180,,,,,3
17517577000178,,,,,3
17518385000186,,,,,1
17518950000105,,,,,3
17518962000130,,,,,1
17518970000186,,,,,3
17518974000164,,,,,3
17518976000153,,,,,0
17545718000166,,,,,3
17545746000183,,,,,3
17545964000118,,,,,3
17545970000175,,,,,3
17545987000122,MURA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FI,Multimercado,Multimercados Livre,3
17546050000171,,,,,3
17546160000133,,,,,1
17546164000111,,,,,3
17546188000170,,,,,1
17552646000184,,,,,3
17554200000199,,,,,3
17554210000124,,,,,3
17561455000189,,,,,3
17574820000190,,,,,3
17593934000187,,,,,3
17627173000137,,,,,3
17627177000115,,,,,3
17627210000107,,,,,0
17627216000184,,,,,3
17634301000170,,,,,3
17665987000166,,,,,3
17666187000160,,,,,3
17676648000185,,,,,3
17676706000170,,,,,3
17676726000141,,,,,3
17677454000102,,,,,3
17685620000104,,,,,3
17687735000138,,,,,0
17687744000129,,,,,3
17687759000197,,,,,0
17689994000106,,,,,3
17695440000103,,,,,3
17703320000100,,,,,3
17703476000191,,,,,3
17706062000116,,,,,3
17706099000144,,,,,3
17709794000160,,,,,3
17709820000150,,,,,3
17709834000173,,,,,0
17735052000109,,,,,3
17735089000137,,,,,3
17735225000199,,,,,3
17735253000106,,,,,3
17757958000124,,,,,0
17757988000130,,,,,3
17758550000177,,,,,1
17758717000108,,,,,0
17758784000114,,,,,0
17758849000121,,,,,3
17758877000149,,,,,3
17759357000150,,,,,3
17759673000122,,,,,3
17759707000189,,,,,3
17759717000114,,,,,3
17759743000142,,,,,0
17759749000110,,,,,3
17759778000181,,,,,1
17759799000105,,,,,3
17763346000144,,,,,3
17769097000102,,,,,3
17778779000173,,,,,3
17780194000198,,,,,3
17783171000137,,,,,3
17786475000158,,,,,3
17786540000145,,,,,3
17786844000102,,,,,0
17787294000146,,,,,3
17787314000189,,,,,3
17797410000108,,,,,3
17797418000174,,,,,3
17797436000156,,,,,3
17797444000100,,,,,3
17797493000135,,,,,3
17797524000158,,,,,3
17797527000191,,,,,3
17797565000144,,,,,3
17797568000188,,,,,3
17803556000119,,,,,3
17803731000178,,,,,1
17803780000100,,,,,3
17803936000153,,,,,3
17803961000137,,,,,3
17804040000199,,,,,3
17804124000122,,,,,3
17804718000133,,,,,0
17804757000130,,,,,3
17804792000150,,,,,3
17804952000160,,,,,0
17805726000102,,,,,1
17811387000169,,,,,3
17812153000136,,,,,3
17816013000136,,,,,3
17822186000167,,,,,3
17822240000174,,,,,3
17831141000159,,,,,3
17854980000192,,,,,3
17863625000180,,,,,3
17867143000106,,,,,3
17867369000107,,,,,3
17891856000105,,,,,3
17891926000117,,,,,3
17892725000134,,,,,3
17898543000170,,,,,2
17898650000107,,,,,3
17898668000109,,,,,3
17899612000160,,,,,0
17902626000196,,,,,0
17906106000151,,,,,3
17906107000104,,,,,0
17913386000125,,,,,3
17913394000171,,,,,3
17940400000180,,,,,3
17946975000100,,,,,3
17947329000167,,,,,3
17947355000195,,,,,1
17955373000119,,,,,3
17955508000146,,,,,3
17955558000123,,,,,3
17955613000185,,,,,3
17955657000105,,,,,3
17958866000102,,,,,2
17958878000137,,,,,2
17971054000105,,,,,0
17979838000171,,,,,1
17979906000100,,,,,3
17990509000121,,,,,3
17990511000109,,,,,3
17997504000120,,,,,3
17997518000144,,,,,3
17998233000128,,,,,3
17998237000106,,,,,3
17998242000119,,,,,3
17998254000143,,,,,0
17999247000166,,,,,1
17999931000148,,,,,3
17999961000154,,,,,0
17999972000134,,,,,3
17999984000169,,,,,3
17999997000138,,,,,3
18000027000140,,,,,3
18000070000105,,,,,3
18000094000164,,,,,3
18000128000110,,,,,3
18000270000168,,,,,3
18000294000117,,,,,3
18000325000130,,,,,3
18000606000192,,,,,3
18000683000142,,,,,3
18000701000196,,,,,0
18000746000160,,,,,3
18000774000188,,,,,3
18006527000199,,,,,3
18007571000113,FUNDO DE INVESTIMENTO IMUNANA MULTIMERCADO CREDITO PRIVADO PRECE CV-BD,FI,Multimercado,Multimercados Livre,1
18007644000177,,,,,0
18007710000109,,,,,3
18015618000190,,,,,0
18021216000107,,,,,3
18021286000157,,,,,3
18027394000137,,,,,0
18033253000127,,,,,3
18033335000171,,,,,3
18033364000133,,,,,3
18033386000101,DESTINO FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1
18033470000117,,,,,3
18041841000102,,,,,3
18041877000196,,,,,3
18051454000157,,,,,3
18051467000126,,,,,3
18059029000104,,,,,3
18059047000196,,,,,3
18059052000107,,,,,3
18059078000147,,,,,3
18060364000122,,,,,2
18060403000191,,,,,3
18060438000120,,,,,3
18060935000129,,,,,3
18069614000195,,,,,3
18069672000119,,,,,2
18078326000105,,,,,3
18078331000100,,,,,3
18079037000112,,,,,3
18079081000122,,,,,3
18079255000157,,,,,3
18079265000192,,,,,3
18079388000123,,,,,2
18079414000113,,,,,1
18079425000101,,,,,3
18079446000119,,,,,3
18079540000178,,,,,3
18081030000135,,,,,3
18081107000177,,,,,3
18081140000105,,,,,3
18081153000176,,,,,3
18081173000147,,,,,3
18083593000162,,,,,2
18085858000161,BRADESCO AUSTRALASIA EX-JAPÃO FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR,FI,Ações,Ações Invest. no Exterior,3
18085872000165,,,,,3
18085876000143,,,,,3
18085885000134,,,,,3
18085891000191,,,,,3
18085913000113,,,,,0
18085924000101,,,,,3
18085926000192,,,,,3
18085937000172,,,,,3
18085943000120,,,,,3
18086741000100,,,,,3
18093778000158,,,,,0
18096027000195,,,,,3
18138748000110,,,,,3
18138758000156,,,,,3
18138767000147,,,,,3
18138837000167,,,,,3
18138857000138,,,,,3
18138886000108,,,,,3
18138892000157,,,,,3
18138904000143,,,,,2
18138908000121,,,,,3
18138913000134,,,,,0
18138920000136,,,,,3
18138944000195,,,,,0
18141587000114,,,,,3
18149444000159,,,,,3
18149466000119,,,,,3
18150820000125,,,,,3
18154763000152,,,,,3
18154771000107,,,,,3
18158511000100,,,,,3
18158796000170,,,,,3
18158834000195,AQUAVIT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO,FI,Multimercado,Multimercados Invest. no Exterior,3
18158848000109,,,,,3
18159086000165,,,,,3
18159094000101,,,,,3
18159107000142,,,,,3
18159112000155,,,,,3
18160503000190,,,,,3
18160517000103,,,,,3
18160533000104,,,,,3
18160544000186,,,,,3
18160545000120,,,,,3
18160553000177,,,,,3
18168449000129,,,,,3
18168456000120,,,,,1
18168470000124,,,,,3
18168479000135,,,,,3
18168491000140,,,,,3
18179536000181,,,,,3
18179553000119,,,,,3
18185821000105,,,,,3
18185829000171,,,,,0
18185832000195,,,,,3
18189040000199,,,,,3
18197417000151,,,,,3
18197423000109,,,,,3
18197429000186,,,,,3
18205277000116,,,,,3
18206970000103,,,,,3
18206983000182,,,,,3
18207093000195,,,,,3
18216422000164,,,,,3
18222025000103,,,,,3
18237547000170,,,,,3
18238310000104,,,,,3
18247733000190,,,,,3
18248733000105,,,,,3
18249225000141,,,,,3
18249239000165,,,,,3
18254496000195,,,,,3
18255230000167,,,,,3
18265088000139,,,,,3
18265092000105,,,,,3
18265408000150,,,,,3
18265459000182,,,,,3
18265481000122,,,,,3
18268644000120,,,,,3
18270776000197,,,,,3
18270783000199,,,,,3
18270870000146,,,,,1
18272304000173,,,,,3
18281442000119,,,,,3
18289916000179,,,,,3
18289993000129,,,,,3
18295384000182,,,,,3
18298120000182,,,,,3
18298411000170,,,,,3
18298420000161,,,,,3
18298864000105,,,,,3
18300570000162,,,,,3
18302338000163,,,,,3
18302852000107,,,,,3
18302872000170,,,,,3
18302904000137,,,,,3
18302940000109,,,,,3
18307549000199,,,,,0
18307768000178,,,,,3
18316558000146,,,,,3
18316573000194,,,,,3
18316637000157,,,,,3
18316792000173,,,,,3
18324976000185,,,,,3
18330832000131,,,,,3
18333418000186,,,,,3
18341171000140,,,,,3
18347361000174,,,,,3
18351057000109,,,,,3
18362209000160,,,,,3
18364675000185,,,,,3
18368511000126,,,,,1
18368524000103,,,,,3
18369649000140,,,,,3
18369673000189,,,,,3
18369682000170,,,,,3
18369750000109,,,,,3
18386802000147,,,,,3
18390994000165,,,,,1
18391138000124,,,,,3
18391142000192,,,,,3
18391155000161,,,,,3
18391163000108,,,,,3
18391171000154,,,,,3
18391324000163,,,,,3
18416553000195,,,,,2
18416618000100,,,,,2
18418812000117,,,,,2
18418825000196,,,,,2
18418851000114,,,,,2
18418874000129,,,,,2
18418894000108,,,,,2
18418915000187,,,,,2
18422211000188,,,,,3
18422231000159,,,,,3
18422241000194,,,,,3
18422250000185,,,,,3
18422264000107,,,,,0
18422272000145,,,,,3
18428556000149,,,,,0
18428603000154,,,,,2
18428655000120,,,,,0
18428661000188,,,,,3
18447898000106,,,,,3
18448137000179,,,,,3
18448197000191,,,,,3
18454209000190,,,,,0
18454944000102,,,,,3
18463124000179,,,,,3
18466245000174,,,,,3
18480775000177,,,,,1
18489905000132,,,,,3
18489908000176,,,,,3
18489909000110,,,,,3
18489912000134,,,,,3
18498848000158,,,,,3
18516679000131,,,,,3
18525753000186,,,,,3
18525868000170,,,,,3
18534967000119,,,,,3
18537348000188,,,,,3
18538542000188,,,,,0
18543576000160,,,,,3
18543654000127,,,,,1
18543768000177,,,,,3
18558694000142,,,,,1
18559913000108,,,,,1
18576635000105,,,,,3
18577307000115,,,,,3
18581619000100,,,,,3
18585301000190,,,,,3
18597970000181,,,,,1
18598042000131,,,,,3
18598925000141,,,,,0
18599004000101,,,,,0
18599020000196,,,,,3
18599145000116,,,,,0
18599388000154,,,,,0
18599673000175,,,,,3
18599783000137,,,,,3
18599796000106,,,,,3
18602061000194,,,,,3
18602064000128,,,,,3
18602357000105,,,,,0
18602384000188,,,,,3
18602405000165,,,,,3
18602419000189,,,,,0
18602588000119,,,,,3
18602600000195,,,,,3
18602683000112,,,,,3
18603991000162,,,,,3
18611532000120,,,,,3
18611538000106,,,,,3
18611600000151,,,,,3
18611818000106,,,,,1
18623722000168,,,,,3
18623821000140,,,,,3
18623867000169,GABI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1
18628896000113,,,,,3
18628905000176,,,,,3
18628935000182,,,,,0
18628956000106,,,,,3
18630010000176,,,,,0
18630011000110,,,,,0
18635495000190,,,,,3
18636683000133,,,,,3
18644532000127,,,,,3
18644570000180,,,,,3
18646996000172,,,,,0
18652179000127,,,,,3
18656859000119,,,,,3
18679362000116,,,,,3
18679668000172,,,,,3
18679762000121,,,,,3
18679873000138,,,,,3
18679900000172,,,,,3
18680184000143,,,,,3
18680808000122,,,,,0
18681157000195,,,,,3
18683208000118,,,,,3
18683863000176,,,,,3
18685779000191,,,,,1
18686761000104,,,,,3
18690918000175,,,,,3
18692818000188,,,,,3
18693570000170,,,,,3
18715853000175,,,,,3
18716229000192,,,,,3
18716289000105,,,,,3
18716322000105,,,,,0
18716335000176,,,,,3
18716437000191,,,,,3
18716479000122,,,,,3
18716552000166,,,,,3
18716646000135,,,,,3
18716674000152,,,,,3
18718832000103,,,,,3
18719154000101,,,,,2
18719555000153,,,,,0
18720461000102,,,,,3
18731304000194,,,,,3
18762865000150,,,,,1
18764148000168,,,,,3
18764158000101,,,,,3
18766441000164,,,,,1
18766464000179,,,,,3
18770648000102,,,,,3
18772220000107,,,,,3
18772290000157,,,,,3
18783169000120,,,,,3
18791266000165,,,,,3
18799585000117,MB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
18800010000177,,,,,3
18800130000174,,,,,1
18808146000123,,,,,2
18808229000112,BRAIN POWER FUNDO DE INVESTIMENTO RENDA FIXA,FI,Renda Fixa,Renda Fixa Duração Livre Soberano,1
18810555000164,,,,,3
18810900000160,,,,,3
18812294000111,,,,,3
18813590000137,,,,,3
18814287000159,,,,,3
18814940000180,,,,,3
18814964000139,,,,,0
18814971000130,,,,,3
18816175000137,,,,,0
18816393000171,,,,,3
18820025000105,,,,,3
18820070000151,BRADESCO H FICFI RENDA FIXA PGBL/VGBL DEFENSIVO PRIVATE,FI,Renda Fixa,Previdência RF Duração Livre Crédito Liv,3
18820151000151,,,,,3
18820168000109,,,,,0
18820186000190,,,,,3
18820189000124,,,,,0
18821608000142,,,,,3
18824105000120,,,,,3
18832847000106,,,,,3
18832871000137,,,,,3
18832911000140,,,,,3
18839093000108,,,,,3
18847686000116,,,,,3
18848877000100,,,,,3
18848947000112,,,,,3
18850063000100,,,,,3
18850074000182,,,,,3
18851159000185,,,,,3
18856011000133,,,,,3
18859632000170,,,,,3
18859987000160,,,,,3
18860059000115,,,,,3
18868879000153,,,,,3
18869294000158,,,,,3
18872811000148,,,,,3
18879030000185,,,,,3
18884781000190,,,,,0
18884798000147,,,,,0
18884816000190,,,,,3
18889810000106,,,,,3
18897562000145,,,,,0
18920608000108,,,,,3
18927174000160,,,,,3
18929409000152,,,,,3
18936155000108,,,,,3
18936185000106,,,,,3
18936232000111,,,,,0
18936235000155,,,,,0
18945404000113,,,,,3
18956713000199,,,,,3
18956729000100,,,,,3
18959094000196,,,,,0
18959265000187,,,,,0
18959722000133,,,,,3
18961491000100,,,,,3
18961841000120,,,,,3
18963119000125,,,,,1
18969955000117,,,,,3
18972424000183,,,,,3
18972445000107,,,,,3
18979688000169,,,,,1
18979753000156,,,,,3
18981017000132,,,,,1
18981190000130,,,,,3
18981218000130,,,,,3
18981231000199,,,,,3
18990327000113,,,,,3
18990334000115,,,,,3
18990500000183,,,,,1
18990509000194,,,,,3
18990517000130,,,,,3
18990534000178,,,,,3
18990723000140,,,,,3
18990733000186,,,,,0
18990750000113,,,,,3
18993924000100,,,,,3
18994042000150,,,,,3
18998100000114,,,,,3
18999405000140,,,,,1
18999430000124,,,,,3
18999700000105,,,,,3
18999715000165,,,,,3
19007841000159,,,,,3
19009357000169,,,,,3
19009392000188,,,,,3
19009409000105,,,,,3
19009487000100,,,,,0
19009555000122,,,,,3
19009626000197,,,,,3
19038997000105,,,,,3
19040239000113,,,,,3
19040417000106,,,,,3
19091027000165,,,,,0
19091575000195,,,,,3
19107923000175,,,,,3
19107944000190,,,,,3
19153948000105,,,,,3
19154010000100,,,,,3
19154041000160,,,,,3
19154065000110,,,,,1
19160519000165,,,,,0
19167875000100,,,,,0
19170160000107,,,,,0
19186855000187,,,,,3
19186860000190,,,,,3
19196587000184,,,,,0
19196599000109,,,,,3
19197236000198,,,,,3
19203036000109,ITAÚ ALVORADA BTG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,1
19204264000195,,,,,3
19211591000174,,,,,1
19211736000137,GARDE D'ARTAGNAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS,FI,Multimercado,Multimercados Macro,1
19212817000151,,,,,3
19213262000162,AGG FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FI,Multimercado,Multimercados Invest. no Exterior,3
19220081000163,,,,,3
19225709000113,,,,,3
19226038000105,,,,,3
19226110000102,,,,,3
19226446000167,,,,,3
19237806000126,,,,,3
19237839000176,,,,,3
19237846000178,,,,,3
19237860000171,,,,,3
19237869000182,,,,,3
19237891000122,,,,,3
19237972000122,,,,,3
19238006000120,,,,,3
19238053000173,,,,,3
19250704000140,ENEVA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FIP,FIP,,1
19254456000106,,,,,3
19258756000163,,,,,3
19273198000105,,,,,0
19276908000150,,,,,3
19294570000160,,,,,0
19294718000166,PHANTOM FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA,FI,Ações,Ações Livre,1
19294724000113,,,,,3
19300778000144,,,,,3
19303792000100,,,,,2
19303793000146,,,,,0
19313797000105,,,,,3
19320686000126,,,,,0
19324345000129,,,,,3
19349753000135,,,,,3
19351264000118,,,,,3
19351273000109,,,,,3
19358594000135,,,,,3
19365848000142,,,,,3
19366021000153,,,,,3
19366027000120,,,,,3
19366036000111,,,,,3
19366052000104,,,,,3
19366069000161,,,,,3
19388218000193,,,,,3
19388227000184,,,,,3
19388235000120,,,,,3
19388257000190,,,,,3
19388311000106,,,,,3
19390876000110,,,,,3
19390887000108,,,,,3
19390898000180,,,,,0
19390999000150,,,,,0
19391009000107,,,,,3
19391025000191,,,,,3
19391026000136,,,,,1
19391043000173,,,,,3
19412594000176,,,,,3
19412605000118,,,,,3
19412991000148,,,,,3
19413478000171,,,,,3
19413495000109,,,,,3
19413498000142,,,,,3
19413559000171,,,,,3
19413568000162,,,,,3
19413587000199,,,,,3
19418024000193,,,,,3
19418031000195,,,,,3
19418919000128,,,,,3
19418922000141,,,,,1
